代码,名称,总市值
SH600098,广州发展,17065990000
SH600499,科达制造,17071316000
SZ000031,大悦城,17145253000
SZ300616,尚品宅配,17239030000
SH600970,中材国际,17254835000
SZ300748,金力永磁,17281135000
SH600100,同方股份,17338809000
SH600022,山东钢铁,17405014000
SH600823,世茂股份,17405421000
SH600562,国睿科技,17448103000
SH600967,内蒙一机,17470793000
SH603113,金能科技,17488839000
SH600155,华创阳安,17499940000
SZ000028,国药一致,17510394000
SZ002203,海亮股份,17510449000
SZ002216,三全食品,17543718000
SH601869,长飞光纤,17545503000
SZ001914,招商积余,17548727000
SH603915,国茂股份,17555136000
SZ002408,齐翔腾达,17567034000
SH603039,泛微网络,17665543000
SH600621,华鑫股份,17674582000
SH600559,老白干酒,17676563000
SZ300476,胜宏科技,17697299000
SZ002756,永兴材料,17703486000
SH600835,上海机电,17724072000
SH688339,亿华通-U,17734980000
SH600320,振华重工,17754351000
SH601003,柳钢股份,17760157000
SH601699,潞安环能,17768971000
SZ002928,华夏航空,17798248000
SZ300777,中简科技,17816445000
SZ300623,捷捷微电,17833200000
SZ002670,国盛金控,17841481000
SZ000089,深圳机场,17882710000
SZ300296,利亚德,17902026000
SH601778,晶科科技,17920452000
SH600667,太极实业,17923678000
SZ002978,安宁股份,17940740000
SZ300024,机器人,17958358000
SH688166,博瑞医药,18076900000
SZ000408,*ST藏格,18083580000
SH688366,昊海生科,18128235000
SH603733,仙鹤股份,18150547000
SH688050,爱博医疗,18189094000
SH688023,安恒信息,18192593000
SH600456,宝钛股份,18212880000
SH603000,人民网,18243902000
SZ000623,吉林敖东,18248124000
SH600566,济川药业,18262569000
SH600711,盛屯矿业,18265283000
SH688408,中信博,18321590000
SH603128,华贸物流,18345576000
SH600116,三峡水利,18356572000
SZ300088,长信科技,18386510000
SH600873,梅花生物,18569131000
SH603826,坤彩科技,18626400000
SH688520,神州细胞-U,18645429000
SH603025,大豪科技,18651688000
SZ000012,南  玻Ａ,18669808000
SH603005,晶方科技,18833634000
SZ300083,创世纪,18850798000
SZ300630,普利制药,18875295000
SH601098,中南传媒,18929840000
SH688016,心脉医疗,18930253000
SZ000831,五矿稀土,18931157000
SH600782,新钢股份,18972900000
SH600131,国网信通,18982865000
SH603129,春风动力,19001077000
SZ002402,和而泰,19048113000
SH600305,恒顺醋业,19056165000
SZ002221,东华能源,19161645000
SH600548,深高速,19168971000
SZ000629,攀钢钒钛,19241031000
SZ002110,三钢闽光,19318421000
SH603713,密尔克卫,19354884000
SZ002025,航天电器,19369350000
SZ002506,协鑫集成,19381714000
SH603583,捷昌驱动,19406781000
SH688200,华峰测控,19407329000
SH603877,太平鸟,19417123000
SH601908,京运通,19437553000
SH600528,中铁工业,19438576000
SZ300763,锦浪科技,19492327000
SH600879,航天电子,19524368000
SH600764,中国海防,19542308000
SZ300009,安科生物,19593317000
SH600179,*ST安通,19639287000
SH601958,金钼股份,19650021000
SH600737,中粮糖业,19698792000
SH603719,良品铺子,19741230000
SH603868,飞科电器,19767528000
SH603650,彤程新材,19771218000
SZ300373,扬杰科技,19840132000
SZ300702,天宇股份,19850470000
SZ002128,露天煤业,19869070000
SH600126,杭钢股份,19891644000
SH688088,虹软科技,19934600000
SZ002389,航天彩虹,19961923000
SH601139,深圳燃气,19964767000
SZ000627,天茂集团,20009548000
SZ000686,东北证券,20010872000
SH600966,博汇纸业,20066033000
SZ000402,金 融 街,20085609000
SZ002901,大博医疗,20091678000
SH601106,中国一重,20093304000
SZ002145,中核钛白,20105462000
SZ300244,迪安诊断,20158690000
SZ000921,海信家电,20181963000
SZ002745,木林森,20199505000
SZ300894,火星人,20217600000
SH603298,杭叉集团,20316983000
SH603565,中谷物流,20333333000
SZ002706,良信股份,20371770000
SZ002382,蓝帆医疗,20372474000
SZ000553,安道麦A,20393855000
SZ002124,天邦股份,20401901000
SH600535,天士力,20405867000
SZ000729,燕京啤酒,20434410000
SH600563,法拉电子,20448000000
SZ300861,美畅股份,20452511000
SH600323,瀚蓝环境,20455553000
SZ002423,中粮资本,20460458000
SZ000550,江铃汽车,20535861000
SH601375,中原证券,20567979000
SH601212,白银有色,20585273000
SH601611,中国核建,20587541000
SZ002131,利欧股份,20602153000
SZ000540,中天金融,20665501000
SH601228,广州港,20685221000
SH600675,中华企业,20726860000
SZ002497,雅化集团,20757651000
SZ000738,航发控制,20781952000
SH603983,丸美股份,20786128000
SZ002075,沙钢股份,20787790000
SH600507,方大特钢,20804920000
SH600271,航天信息,20863091000
SH600597,光明乳业,20902002000
SZ300618,寒锐钴业,20905349000
SZ000983,山西焦煤,20933422000
SH600578,京能电力,21049812000
SZ300115,长盈精密,21078036000
SZ002151,北斗星通,21086027000
SZ000401,冀东水泥,21088734000
SZ000539,粤电力Ａ,21106142000
SH603515,欧普照明,21154121000
SH688686,奥普特,21155009000
SH600583,海油工程,21178289000
SH688055,龙腾光电,21200000000
SZ002461,珠江啤酒,21225820000
SH600021,上海电力,21277545000
SZ000869,张  裕Ａ,21324785000
SZ000988,华工科技,21346822000
SH600297,广汇汽车,21411197000
SZ300463,迈克生物,21432345000
SZ002092,中泰化学,21443031000
SH600256,广汇能源,21477824000
SH600498,烽火通信,21519132000
SH603489,八方股份,21567659000
SZ002465,海格通信,21592684000
SH600416,*ST湘电,21632249000
SH601128,常熟银行,21652762000
SH601016,节能风电,21656385000
SH600378,昊华科技,21739781000
SH601717,郑煤机,21742516000
SZ300073,当升科技,21760177000
SZ002597,金禾实业,21807921000
SZ002152,广电运通,21921845000
SZ002984,森麒麟,22082247000
SZ000933,神火股份,22113787000
SH601099,太平洋,22153028000
SZ300747,锐科激光,22158720000
SH600201,生物股份,22164408000
SH600882,妙可蓝多,22231493000
SZ000960,锡业股份,22278165000
SZ002250,联化科技,22287165000
SZ002985,北摩高科,22331795000
SZ002065,东华软件,22369163000
SH600008,首创股份,22388802000
SH600095,湘财股份,22528718000
SZ002626,金达威,22575568000
SZ002747,埃斯顿,22586304000
SZ000009,中国宝安,22593914000
SH603198,迎驾贡酒,22624000000
SH603228,景旺电子,22634388000
SH601118,海南橡胶,22680967000
SZ002242,九阳股份,22708202000
SH688122,西部超导,22721095000
SZ002028,思源电气,22752449000
SZ000998,隆平高科,22757247000
SZ000591,太阳能,22793803000
SH600282,南钢股份,22802424000
SZ300773,拉卡拉,22864572000
SZ002456,欧菲光,23040021000
SZ300841,康华生物,23083200000
SZ002948,青岛银行,23134710000
SH600529,山东药玻,23173994000
SZ300474,景嘉微,23190092000
SH600221,*ST海航,23192446000
SH600909,华安证券,23210897000
SH600859,王府井,23233173000
SH600808,马钢股份,23256057000
SH603225,新凤鸣,23259087000
SH600928,西安银行,23288889000
SZ000581,威孚高科,23306758000
SZ300725,药石科技,23346431000
SH603236,移远通信,23359452000
SH688029,南微医学,23397170000
SZ002127,南极电商,23419464000
SZ002212,天融信,23491572000
SZ002683,宏大爆破,23509060000
SH601179,中国西电,23681576000
SH688005,容百科技,23733688000
SZ000959,首钢股份,23749359000
SZ000423,东阿阿胶,23754062000
SH600153,建发股份,23853393000
SZ002010,传化智联,23877187000
SZ002081,金 螳 螂,24016060000
SZ000636,风华高科,24045961000
SH600160,巨化股份,24108733000
SH601777,ST力帆,24133874000
SZ000878,云南铜业,24220419000
SZ002867,周大生,24226537000
SH601058,赛轮轮胎,24242007000
SZ002056,横店东磁,24308844000
SZ002595,豪迈科技,24352000000
SH600702,ST舍得,24366261000
SH688006,杭可科技,24416890000
SZ000750,国海证券,24445920000
SH688696,极米科技,24500000000
SH600884,杉杉股份,24501539000
SH603444,吉比特,24506531000
SZ300363,博腾股份,24532188000
SZ002373,千方科技,24555777000
SH600167,联美控股,24597284000
SZ002030,达安基因,24621706000
SZ000999,华润三九,24678069000
SH601158,重庆水务,24720000000
SH600732,爱旭股份,24741400000
SZ300070,碧水源,24747145000
SH688063,派能科技,24807643000
SH600409,三友化工,24875411000
SZ002958,青农商行,24888889000
SH600699,均胜电子,24926502000
SH601187,厦门银行,24939759000
SH600704,物产中大,24956557000
SH603027,千禾味业,24989451000
SH600399,ST抚钢,25045670000
SH600497,驰宏锌锗,25100067000
SZ002409,雅克科技,25105174000
SZ000902,新洋丰,25177415000
SH600380,健康元,25181818000
SZ002500,山西证券,25236094000
SZ000733,振华科技,25354177000
SH600316,洪都航空,25357169000
SH600985,淮北矿业,25397982000
SH600895,张江高科,25398509000
SZ000958,东方能源,25463570000
SZ002429,兆驰股份,25531945000
SZ000709,河钢股份,25590845000
SH600295,鄂尔多斯,25617370000
SZ000516,国际医学,25672461000
SZ300482,万孚生物,25692820000
SH600867,通化东宝,25709615000
SH600536,中国软件,25712319000
SZ002557,洽洽食品,25730250000
SH603678,火炬电子,25737902000
SZ300751,迈为股份,25761729000
SZ003012,东鹏控股,25829460000
SZ000671,阳 光 城,25853165000
SZ002399,海普瑞,25853759000
SH600511,国药股份,25909633000
SH600968,海油发展,25921016000
SH600988,赤峰黄金,25973657000
SZ002926,华西证券,25987500000
SZ300136,信维通信,26008245000
SH688083,中望软件,26065975000
SH603893,瑞芯微,26137932000
SZ300001,特锐德,26166263000
SZ002966,苏州银行,26200000000
SZ300308,中际旭创,26246129000
SZ300726,宏达电子,26246560000
SH600258,首旅酒店,26352249000
SH600208,新湖中宝,26399985000
SZ300418,昆仑万维,26401039000
SZ300223,北京君正,26403427000
SH603883,老百姓,26404093000
SZ000975,银泰黄金,26406629000
SZ002156,通富微电,26474416000
SH603858,步长制药,26484670000
SH688188,柏楚电子,26543000000
SH600977,中国电影,26548740000
SH601997,贵阳银行,26580917000
SZ002608,江苏国信,26597681000
SZ002223,鱼跃医疗,26605738000
SH600170,上海建工,26624149000
SZ002925,盈趣科技,26659585000
SZ000927,中国铁物,26682060000
SZ000967,盈峰环境,26727875000
SH600549,厦门钨业,26795771000
SZ002019,亿帆医药,26817186000
SZ002653,海思科,26861991000
SH688139,海尔生物,26900368000
SZ300383,光环新网,26943223000
SH603568,伟明环保,26965742000
SH600340,华夏幸福,27043808000
SH603786,科博达,27210801000
SZ002563,森马服饰,27218711000
SZ002430,杭氧股份,27221119000
SH600166,福田汽车,27418551000
SZ002138,顺络电子,27479330000
SH600612,老凤祥,27552613000
SH603712,七一二,27707080000
SZ000961,中南建设,27707360000
SZ003022,联泓新科,27748994000
SZ002180,纳思达,27785360000
SZ002831,裕同科技,27797450000
SH688208,道通科技,27810000000
SZ300741,华宝股份,27837776000
SH600038,中直股份,27864564000
SZ002727,一心堂,27967782000
SZ000403,双林生物,27971071000
SH600598,北大荒,27980682000
SZ300037,新宙邦,28053048000
SH600642,申能股份,28096859000
SZ000021,深科技,28101054000
SZ002463,沪电股份,28159154000
SH603317,天味食品,28161953000
SZ002541,鸿路钢构,28176074000
SZ002146,荣盛发展,28176102000
SH600415,小商品城,28273058000
SH603290,斯达半导,28312000000
SZ001872,招商港口,28508675000
SH600390,五矿资本,28562716000
SH601127,小康股份,28573131000
SZ002439,启明星辰,28689028000
SZ000883,湖北能源,28697852000
SZ002936,郑州银行,28703958000
SH688608,恒玄科技,28759200000
SH601399,ST国重装,28855007000
SH603267,鸿远电子,29029405000
SZ000830,鲁西化工,29040865000
SZ000547,航天发展,29186566000
SH605358,立昂微,29202282000
SH600733,北汽蓝谷,29276865000
SZ002603,以岭药业,29358669000
SH600487,亨通光电,29362002000
SH600392,盛和资源,29363945000
SZ300357,我武生物,29404477000
SZ002558,巨人网络,29474972000
SH600372,中航电子,29501678000
SH603456,九洲药业,29639629000
SH688521,芯原股份-U,29645185000
SH688536,思瑞浦,29680000000
SZ000825,太钢不锈,29791376000
SH601198,东兴证券,29896294000
SH600779,水井坊,30068095000
SZ000630,铜陵有色,30105885000
SH600916,中国黄金,30408000000
SZ000488,晨鸣纸业,30438924000
SZ002266,浙富控股,30446743000
SZ000951,中国重汽,30504644000
SH603885,吉祥航空,30652187000
SH600398,海澜之家,30755496000
SZ002705,新宝股份,30787343000
SH603866,桃李面包,30831322000
SZ002185,华天科技,30852442000
SH603156,养元饮品,30852734000
SH600369,西南证券,30899757000
SZ002690,美亚光电,30954040000
SH603605,珀莱雅,30972006000
SH688567,孚能科技,31049421000
SH601992,金隅集团,31179092000
SH601866,中远海发,31225856000
SH600026,中远海能,31433766000
SZ002422,科伦药业,31593643000
SH600460,士兰微,31660047000
SH603218,日月股份,31718059000
SH600157,ST永泰,31771403000
SZ002384,东山精密,31786434000
SH600350,山东高速,31801806000
SZ002797,第一创业,31938240000
SZ300207,欣旺达,32122389000
SH601456,国联证券,32128388000
SZ002945,华林证券,32211000000
SZ002507,涪陵榨菜,32371540000
SH600315,上海家化,32406940000
SH600637,东方明珠,32437752000
SH600068,葛洲坝,32601824000
SH600515,*ST基础,32628397000
SZ300869,康泰医学,32686170000
SH601117,中国化学,32705790000
SH600739,辽宁成大,32858167000
SH600004,白云机场,32897384000
SH603589,口子窖,32994000000
SZ000739,普洛药业,32998658000
SH600066,宇通客车,33031973000
SZ300253,卫宁健康,33150626000
SH600039,四川路桥,33156338000
SZ002405,四维图新,33190464000
SH600827,百联股份,33239052000
SZ000860,顺鑫农业,33253414000
SZ000728,国元证券,33295625000
SH603613,国联股份,33322751000
SH688065,凯赛生物,33351225000
SZ002939,长城证券,33361608000
SH601168,西部矿业,33409660000
SZ300661,圣邦股份,33425386000
SZ002773,康弘药业,33431709000
SH601568,北元集团,33438889000
SZ300251,光线传媒,33648489000
SZ300724,捷佳伟创,33676705000
SZ000723,美锦能源,33680838000
SZ002572,索菲亚,33785063000
SH600027,华电国际,33830010000
SH601162,天风证券,33863114000
SZ002153,石基信息,33911412000
SH600685,中船防务,33966558000
SZ000050,深天马Ａ,34162692000
SH600118,中国卫星,34374959000
SZ002508,老板电器,34383141000
SZ002353,杰瑞股份,34473165000
SH600998,九州通,34515704000
SH601598,中国外运,34709770000
SH601636,旗滨集团,34893958000
SH688099,晶晨股份,35076758000
SH600085,同仁堂,35137068000
SZ002511,中顺洁柔,35252773000
SZ002299,圣农发展,35316235000
SH601555,东吴证券,35351527000
SH600705,中航资本,35412299000
SH600233,圆通速递,35516497000
SH601615,明阳智能,35520773000
SZ300699,光威复材,35527709000
SZ000898,鞍钢股份,35645898000
SH600885,宏发股份,35651735000
SH600299,安迪苏,35696106000
SZ000807,云铝股份,35817965000
SH688777,中控技术,36132363000
SH600522,中天科技,36180609000
SH600521,华海药业,36219740000
SH601689,拓普集团,36246312000
SH603707,健友股份,36264112000
SH600862,中航高科,36288929000
SH600482,中国动力,36299451000
SH688599,天合光能,36542026000
SZ002444,巨星科技,36761548000
SZ002372,伟星新材,36889258000
SH603185,上机数控,36890044000
SH601990,南京证券,37011065000
SH600109,国金证券,37078645000
SZ002385,大北农,37086713000
SH603638,艾迪精密,37174101000
SH600486,扬农化工,37243651000
SH601828,美凯龙,37253700000
SH601577,长沙银行,37260720000
SZ000656,金科股份,37378011000
SZ002624,完美世界,37383185000
SH601872,招商轮船,37407667000
SH603127,昭衍新药,37638355000
SH600956,新天绿能,37767621000
SH600177,雅戈尔,37865244000
SH600871,石化油服,37968680000
SZ002294,信立泰,37970381000
SH600516,方大炭素,38097763000
SH600688,上海石化,38099824000
SZ000513,丽珠集团,38268142000
SZ000987,越秀金控,38678031000
SH600848,上海临港,38741117000
SZ000783,长江证券,38762659000
SH688289,圣湘生物,38764000000
SZ002013,中航机电,38770551000
SZ002673,西部证券,38885361000
SH600872,中炬高新,39306079000
SZ000977,浪潮信息,39410385000
SH688002,睿创微纳,39444800000
SH600655,豫园股份,39456344000
SH600707,彩虹股份,39651707000
SH601231,环旭电子,39750867000
SZ000027,深圳能源,39771780000
SZ002340,格林美,39894576000
SH601880,辽港股份,40043470000
SH601108,财通证券,40053240000
SZ300832,新产业,40286595000
SZ300285,国瓷材料,40433480000
SH600875,东方电气,40461551000
SH600161,天坛生物,40882205000
SH601963,重庆银行,41207633000
SH600089,特变电工,41414588000
SZ300316,晶盛机电,41437768000
SZ300919,中伟股份,41521789000
SH689009,九号公司-UWD,41562531000
SZ002078,太阳纸业,41600907000
SH600517,国网英大,41687397000
SH603019,中科曙光,41984097000
SZ002008,大族激光,41989281000
SH601838,成都银行,42082728000
SH600489,中金黄金,42462458000
SH600298,安琪酵母,42703874000
SZ002739,万达电影,42829922000
SH600663,陆家嘴,43085229000
SZ002080,中材科技,43228464000
SZ300558,贝达药业,43382106000
SZ002459,晶澳科技,43504718000
SZ000066,中国长城,43600631000
SZ300146,汤臣倍健,43620357000
SZ300012,华测检测,43626556000
SZ002920,德赛西威,44060500000
SH600795,国电电力,44213395000
SH600236,桂冠电力,44220139000
SZ002916,深南电路,44288789000
SH600219,南山铝业,44455791000
SH601298,青岛港,44723679000
SH603517,绝味食品,44734356000
SZ003035,南网能源,45151515000
SZ002120,韵达股份,45284288000
SH603659,璞泰来,45743736000
SZ000932,华菱钢铁,45784207000
SZ002709,天赐材料,45869412000
SH603260,合盛硅业,46290300000
SZ000799,酒鬼酒,46494088000
SZ002648,卫星石化,46502711000
SZ300496,中科创达,46546512000
SH600801,华新水泥,46565483000
SH601878,浙商证券,46874157000
SZ001965,招商公路,46892754000
SZ002532,天山铝业,46984043000
SH600332,白云山,46985358000
SH688819,天能股份,47350991000
SH601216,君正集团,47674798000
SH603338,浙江鼎力,47723232000
SZ000785,居然之家,47792550000
SH600803,新奥股份,47810341000
SZ002625,光启技术,47831851000
SH603939,益丰药房,47843139000
SH600377,宁沪高速,48110489000
SH603658,安图生物,48200599000
SZ300676,华大基因,48312080000
SH601236,红塔证券,48760300000
SZ300595,欧普康视,48973053000
SZ002074,国轩高科,48980827000
SH601696,中银证券,49170600000
SH601077,渝农商行,49175810000
SH603345,安井食品,49466602000
SH603816,顾家家居,49571474000
SH600132,重庆啤酒,49640926000
SZ002555,三七互娱,49657981000
SH601233,桐昆股份,49662299000
SZ002157,正邦科技,49704237000
SH600079,人福医药,49710709000
SH600754,锦江酒店,49764798000
SH600352,浙江龙盛,49841044000
SZ002791,坚朗五金,50317795000
SH603737,三棵树,50353891000
SH600023,浙能电力,50730574000
SZ000800,一汽解放,50785140000
SH603160,汇顶科技,50853140000
SH600061,国投资本,50894642000
SZ002252,上海莱士,51229988000
SH600183,生益科技,51451819000
SZ000039,中集集团,51552495000
SH600674,川投能源,52297503000
SH601991,大唐发电,52559058000
SZ002568,百润股份,52674293000
SH601799,星宇股份,52883727000
SZ300003,乐普医疗,52946410000
SH603233,大参林,52953141000
SH603882,金域医学,54219534000
SH600584,长电科技,54369505000
SZ300866,安克创新,54664459000
SZ000425,徐工机械,54835679000
SZ300144,宋城演艺,55013163000
SH601607,上海医药,55108112000
SH603369,今世缘,55273270000
SZ000938,紫光股份,55485550000
SH601377,兴业证券,55582375000
SH688012,中微公司,55978682000
SZ002032,苏 泊 尔,56654786000
SZ300529,健帆生物,56728758000
SH601021,春秋航空,56820688000
SH600383,金地集团,56883753000
SH600426,华鲁恒升,56933091000
SZ002064,华峰化学,56992286000
SZ002044,美年健康,57187250000
SH601865,福莱特,57367746000
SZ002202,金风科技,57503171000
SH603806,福斯特,57562517000
SZ300888,稳健医疗,57772648000
SZ002414,高德红外,57784259000
SH600143,金发科技,58086656000
SZ002602,世纪华通,58428047000
SH688256,寒武纪-U,58802697000
SH688009,中国通号,59197088000
SZ000703,恒逸石化,59605839000
SH601669,中国电建,59972217000
SH603486,科沃斯,60313744000
SZ300628,亿联网络,60389837000
SH601698,中国卫通,60800000000
SZ002600,领益智造,61898258000
SZ002466,天齐锂业,62038174000
SZ002821,凯莱英,62492853000
SH600188,兖州煤业,62569854000
SH600845,宝信软件,62786546000
SZ002049,紫光国微,62817796000
SH688126,沪硅产业-U,63569064000
SZ300677,英科医疗,63781139000
SZ300033,同花顺,63904512000
SH601618,中国中冶,64035983000
SZ002236,大华股份,64225226000
SZ300142,沃森生物,64500858000
SH600958,东方证券,64551443000
SH601966,玲珑轮胎,65557747000
SH601933,永辉超市,65662371000
SH601018,宁波港,65916930000
SZ002024,苏宁易购,66101282000
SH688169,石头科技,66224667000
SZ300408,三环集团,66952984000
SH600150,中国船舶,67399501000
SZ300450,先导智能,67595528000
SH600886,国投电力,67847606000
SH600606,绿地控股,68141665000
SZ000301,东方盛虹,68171581000
SH688561,奇安信-U,68389758000
SH688396,华润微,68566022000
SH600011,华能国际,70327458000
SZ002179,中航光电,70412520000
SH603899,晨光文具,70428852000
SZ002371,北方华创,70495310000
SH601600,中国铝业,70644093000
SZ002007,华兰生物,70675967000
SZ002601,龙蟒佰利,70749288000
SZ000768,中航西飞,70960373000
SH603087,甘李药业,71467196000
SH601808,中海油服,71669312000
SZ002050,三花智控,71760197000
SH688363,华熙生物,71904000000
SH601901,方正证券,72113208000
SH600111,北方稀土,72189021000
SH601898,中煤能源,72524889000
SZ002410,广联达,72628964000
SZ000963,华东医药,73072047000
SH600763,通策医疗,74077459000
SH688008,澜起科技,74614072000
SH601877,正泰电器,76603558000
SH600176,中国巨石,77050751000
SH688180,君实生物-U,77198446000
SH600010,包钢股份,77950406000
SZ000786,北新建材,78139738000
SZ000617,中油资本,78507311000
SH601788,光大证券,79075008000
SZ000069,华侨城Ａ,79557401000
SZ000625,长安汽车,80288372000
SH603986,兆易创新,80647402000
SH600741,华域汽车,80867370000
SH603799,华友钴业,81143303000
SZ002938,鹏鼎控股,82679880000
SH600362,江西铜业,83486406000
SZ002841,视源股份,84278785000
SZ002001,新 和 成,84657295000
SZ300601,康泰生物,86305634000
SH601727,上海电气,87011080000
SH601916,浙商银行,88052405000
SZ002129,中环股份,88531126000
SH600570,恒生电子,88758155000
SH600115,东方航空,88776940000
SH600760,中航沈飞,88924720000
SZ002241,歌尔股份,89097653000
SH600918,中泰证券,92682723000
SZ300454,深信服,92693068000
SH688185,康希诺-U,93051060000
SH601989,中国重工,93260324000
SH600919,江苏银行,94082394000
SZ000876,新 希 望,94139507000
SZ000596,古井贡酒,94349460000
SZ300896,爱美客,95594339000
SZ300274,阳光电源,95706346000
SH601985,中国核电,95833526000
SH603833,欧派家居,95998476000
SH601009,南京银行,97768556000
SZ001979,招商蛇口,97772814000
SH601360,三六零,98248744000
SZ300759,康龙化成,98281617000
SH600547,山东黄金,99086464000
SZ002230,科大讯飞,99356786000
SH600015,华夏银行,1.00E+11
SZ300413,芒果超媒,1.00E+11
SH600926,杭州银行,1.01E+11
SH600025,华能水电,1.01E+11
SH601006,大秦铁路,1.02E+11
SH600196,复星医药,1.02E+11
SH601169,北京银行,1.02E+11
SH601155,新城控股,1.03E+11
SZ002812,恩捷股份,1.03E+11
SH600703,三安光电,1.03E+11
SH603392,万泰生物,1.03E+11
SH601881,中国银河,1.04E+11
SH603195,公牛集团,1.04E+11
SH600029,南方航空,1.05E+11
SH601186,中国铁建,1.06E+11
SH600588,用友网络,1.06E+11
SZ000157,中联重科,1.07E+11
SH601238,广汽集团,1.08E+11
SZ300782,卓胜微,1.09E+11
SH600600,青岛啤酒,1.09E+11
SZ300498,温氏股份,1.09E+11
SZ002271,东方雨虹,1.11E+11
SZ002736,国信证券,1.12E+11
SH601100,恒立液压,1.12E+11
SH600018,上港集团,1.12E+11
SH601225,陕西煤业,1.13E+11
SZ300347,泰格医药,1.15E+11
SZ000166,申万宏源,1.15E+11
SH600009,上海机场,1.15E+11
SH601800,中国交建,1.15E+11
SH600660,福耀玻璃,1.15E+11
SZ000776,广发证券,1.17E+11
SZ002311,海大集团,1.20E+11
SH603993,洛阳钼业,1.20E+11
SH601229,上海银行,1.21E+11
SH600745,闻泰科技,1.22E+11
SH600989,宝丰能源,1.28E+11
SZ300433,蓝思科技,1.28E+11
SH600893,航发动力,1.30E+11
SZ002460,赣锋锂业,1.31E+11
SZ000100,TCL科技,1.32E+11
SH601111,中国国航,1.33E+11
SZ000708,中信特钢,1.35E+11
SH600050,中国联通,1.36E+11
SH600406,国电南瑞,1.36E+11
SZ000063,中兴通讯,1.36E+11
SH600438,通威股份,1.39E+11
SZ000895,双汇发展,1.40E+11
SH688111,金山办公,1.42E+11
SH601390,中国中铁,1.42E+11
SH601211,国泰君安,1.44E+11
SZ300124,汇川技术,1.45E+11
SZ003816,中国广核,1.45E+11
SZ002027,分众传媒,1.47E+11
SH601688,华泰证券,1.51E+11
SH688036,传音控股,1.51E+11
SH601336,新华保险,1.53E+11
SH600837,海通证券,1.53E+11
SH601919,中远海控,1.54E+11
SZ300014,亿纬锂能,1.56E+11
SZ000538,云南白药,1.57E+11
SZ000338,潍柴动力,1.57E+11
SZ000661,长春高新,1.58E+11
SH600436,片仔癀,1.59E+11
SH600999,招商证券,1.67E+11
SH600048,保利地产,1.75E+11
SZ002607,中公教育,1.79E+11
SH601766,中国中车,1.81E+11
SZ002493,荣盛石化,1.94E+11
SH600019,宝钢股份,2.01E+11
SZ000725,京东方Ａ,2.09E+11
SH601668,中国建筑,2.12E+11
SH601818,光大银行,2.20E+11
SH603501,韦尔股份,2.24E+11
SH600016,民生银行,2.25E+11
SZ300059,东方财富,2.34E+11
SH600104,上汽集团,2.34E+11
SZ002142,宁波银行,2.35E+11
SZ300015,爱尔眼科,2.35E+11
SH601995,中金公司,2.35E+11
SH600887,伊利股份,2.37E+11
SH600346,恒力石化,2.38E+11
SZ002304,洋河股份,2.41E+11
SH601066,中信建投,2.45E+11
SZ002475,立讯精密,2.52E+11
SH601998,中信银行,2.59E+11
SH601319,中国人保,2.64E+11
SH601633,长城汽车,2.64E+11
SH601138,工业富联,2.68E+11
SZ300122,智飞生物,2.70E+11
SH600809,山西汾酒,2.73E+11
SH600585,海螺水泥,2.73E+11
SH601899,紫金矿业,2.76E+11
SH601816,京沪高铁,2.76E+11
SH600690,海尔智家,2.77E+11
SH601012,隆基股份,2.98E+11
SH600031,三一重工,3.06E+11
SH603259,药明康德,3.10E+11
SH600030,中信证券,3.10E+11
SH600000,浦发银行,3.13E+11
SZ000568,泸州老窖,3.14E+11
SH601328,交通银行,3.44E+11
SZ000651,格力电器,3.61E+11
SH600309,万华化学,3.62E+11
SZ000002,万  科Ａ,3.62E+11
SH601601,中国太保,3.71E+11
SH601088,中国神华,3.72E+11
SZ002352,顺丰控股,3.91E+11
SZ002714,牧原股份,3.95E+11
SZ000001,平安银行,3.97E+11
SZ300999,金龙鱼,4.22E+11
SH688981,中芯国际-U,4.34E+11
SZ300760,迈瑞医疗,4.39E+11
SH600900,长江电力,4.66E+11
SH600276,恒瑞医药,4.69E+11
SH601166,兴业银行,4.82E+11
SZ002594,比亚迪,4.90E+11
SH603288,海天味业,4.93E+11
SZ002415,海康威视,5.00E+11
SH601658,邮储银行,5.08E+11
SH600028,中国石化,5.16E+11
SH601888,中国中免,5.99E+11
SZ000333,美的集团,6.01E+11
SZ300750,宁德时代,7.37E+11
SH601857,中国石油,7.91E+11
SH601628,中国人寿,8.78E+11
SH601988,中国银行,9.57E+11
SZ000858,五 粮 液,1.01E+12
SH601288,农业银行,1.17E+12
SH600036,招商银行,1.31E+12
SH601318,中国平安,1.46E+12
SH601939,建设银行,1.80E+12
SH601398,工商银行,1.91E+12
SH600519,贵州茅台,2.52E+12
SH601206,海尔施,--
SH603302,鑫广绿环,--
SH603324,盛剑环境,--
SH603759,海天股份,--
SH605086,龙高股份,--
SH605286,同力日升,--
SH605289,罗曼股份,--
SH605389,长龄液压,--
SH688109,品茗股份,--
SH688191,智洋创新,--
SH688195,腾景科技,--
SH688260,昀冢科技,--
SH688329,艾隆科技,--
SH688468,科美诊断,--
SH688606,奥泰生物,--
SH688609,九联科技,--
SH688626,翔宇医疗,--
SH688630,芯碁微装,--
SH688633,星球石墨,--
SH688636,智明达,--
SH688659,元琛科技,--
SH688661,和林微纳,--
SH688662,富信科技,--
SH688688,蚂蚁集团,--
SZ003040,楚天龙,--
SZ003041,真爱美家,--
