code2,名称,总市值
x600916,中国黄金,30408000000
x000488,晨鸣纸业,30438924000
x002266,浙富控股,30446743000
x000951,中国重汽,30504644000
x603885,吉祥航空,30652187000
x600398,海澜之家,30755496000
x002705,新宝股份,30787343000
x603866,桃李面包,30831322000
x002185,华天科技,30852442000
x603156,养元饮品,30852734000
x600369,西南证券,30899757000
x002690,美亚光电,30954040000
x603605,珀莱雅,30972006000
x688567,孚能科技,31049421000
x601992,金隅集团,31179092000
x601866,中远海发,31225856000
x600026,中远海能,31433766000
x002422,科伦药业,31593643000
x600460,士兰微,31660047000
x603218,日月股份,31718059000
x600157,ST永泰,31771403000
x002384,东山精密,31786434000
x600350,山东高速,31801806000
x002797,第一创业,31938240000
x300207,欣旺达,32122389000
x601456,国联证券,32128388000
x002945,华林证券,32211000000
x002507,涪陵榨菜,32371540000
x600315,上海家化,32406940000
x600637,东方明珠,32437752000
x600068,葛洲坝,32601824000
x600515,*ST基础,32628397000
x300869,康泰医学,32686170000
x601117,中国化学,32705790000
x600739,辽宁成大,32858167000
x600004,白云机场,32897384000
x603589,口子窖,32994000000
x000739,普洛药业,32998658000
x600066,宇通客车,33031973000
x300253,卫宁健康,33150626000
x600039,四川路桥,33156338000
x002405,四维图新,33190464000
x600827,百联股份,33239052000
x000860,顺鑫农业,33253414000
x000728,国元证券,33295625000
x603613,国联股份,33322751000
x688065,凯赛生物,33351225000
x002939,长城证券,33361608000
x601168,西部矿业,33409660000
x300661,圣邦股份,33425386000
x002773,康弘药业,33431709000
x601568,北元集团,33438889000
x300251,光线传媒,33648489000
x300724,捷佳伟创,33676705000
x000723,美锦能源,33680838000
x002572,索菲亚,33785063000
x600027,华电国际,33830010000
x601162,天风证券,33863114000
x002153,石基信息,33911412000
x600685,中船防务,33966558000
x000050,深天马Ａ,34162692000
x600118,中国卫星,34374959000
x002508,老板电器,34383141000
x002353,杰瑞股份,34473165000
x600998,九州通,34515704000
x601598,中国外运,34709770000
x601636,旗滨集团,34893958000
x688099,晶晨股份,35076758000
x600085,同仁堂,35137068000
x002511,中顺洁柔,35252773000
x002299,圣农发展,35316235000
x601555,东吴证券,35351527000
x600705,中航资本,35412299000
x600233,圆通速递,35516497000
x601615,明阳智能,35520773000
x300699,光威复材,35527709000
x000898,鞍钢股份,35645898000
x600885,宏发股份,35651735000
x600299,安迪苏,35696106000
x000807,云铝股份,35817965000
x688777,中控技术,36132363000
x600522,中天科技,36180609000
x600521,华海药业,36219740000
x601689,拓普集团,36246312000
x603707,健友股份,36264112000
x600862,中航高科,36288929000
x600482,中国动力,36299451000
x688599,天合光能,36542026000
x002444,巨星科技,36761548000
x002372,伟星新材,36889258000
x603185,上机数控,36890044000
x601990,南京证券,37011065000
x600109,国金证券,37078645000
x002385,大北农,37086713000
x603638,艾迪精密,37174101000
x600486,扬农化工,37243651000
x601828,美凯龙,37253700000
x601577,长沙银行,37260720000
x000656,金科股份,37378011000
x002624,完美世界,37383185000
x601872,招商轮船,37407667000
x603127,昭衍新药,37638355000
x600956,新天绿能,37767621000
x600177,雅戈尔,37865244000
x600871,石化油服,37968680000
x002294,信立泰,37970381000
x600516,方大炭素,38097763000
x600688,上海石化,38099824000
x000513,丽珠集团,38268142000
x000987,越秀金控,38678031000
x600848,上海临港,38741117000
x000783,长江证券,38762659000
x688289,圣湘生物,38764000000
x002013,中航机电,38770551000
x002673,西部证券,38885361000
x600872,中炬高新,39306079000
x000977,浪潮信息,39410385000
x688002,睿创微纳,39444800000
x600655,豫园股份,39456344000
x600707,彩虹股份,39651707000
x601231,环旭电子,39750867000
x000027,深圳能源,39771780000
x002340,格林美,39894576000
x601880,辽港股份,40043470000
x601108,财通证券,40053240000
x300832,新产业,40286595000
x300285,国瓷材料,40433480000
x600875,东方电气,40461551000
x600161,天坛生物,40882205000
x601963,重庆银行,41207633000
x600089,特变电工,41414588000
x300316,晶盛机电,41437768000
x300919,中伟股份,41521789000
x689009,九号公司-UWD,41562531000
x002078,太阳纸业,41600907000
x600517,国网英大,41687397000
x603019,中科曙光,41984097000
x002008,大族激光,41989281000
x601838,成都银行,42082728000
x600489,中金黄金,42462458000
x600298,安琪酵母,42703874000
x002739,万达电影,42829922000
x600663,陆家嘴,43085229000
x002080,中材科技,43228464000
x300558,贝达药业,43382106000
x002459,晶澳科技,43504718000
x000066,中国长城,43600631000
x300146,汤臣倍健,43620357000
x300012,华测检测,43626556000
x002920,德赛西威,44060500000
x600795,国电电力,44213395000
x600236,桂冠电力,44220139000
x002916,深南电路,44288789000
x600219,南山铝业,44455791000
x601298,青岛港,44723679000
x603517,绝味食品,44734356000
x003035,南网能源,45151515000
x002120,韵达股份,45284288000
x603659,璞泰来,45743736000
x000932,华菱钢铁,45784207000
x002709,天赐材料,45869412000
x603260,合盛硅业,46290300000
x000799,酒鬼酒,46494088000
x002648,卫星石化,46502711000
x300496,中科创达,46546512000
x600801,华新水泥,46565483000
x601878,浙商证券,46874157000
x001965,招商公路,46892754000
x002532,天山铝业,46984043000
x600332,白云山,46985358000
x688819,天能股份,47350991000
x601216,君正集团,47674798000
x603338,浙江鼎力,47723232000
x000785,居然之家,47792550000
x600803,新奥股份,47810341000
x002625,光启技术,47831851000
x603939,益丰药房,47843139000
x600377,宁沪高速,48110489000
x603658,安图生物,48200599000
x300676,华大基因,48312080000
x601236,红塔证券,48760300000
x300595,欧普康视,48973053000
x002074,国轩高科,48980827000
x601696,中银证券,49170600000
x601077,渝农商行,49175810000
x603345,安井食品,49466602000
x603816,顾家家居,49571474000
x600132,重庆啤酒,49640926000
x002555,三七互娱,49657981000
x601233,桐昆股份,49662299000
x002157,正邦科技,49704237000
x600079,人福医药,49710709000
x600754,锦江酒店,49764798000
x600352,浙江龙盛,49841044000
x002791,坚朗五金,50317795000
x603737,三棵树,50353891000
x600023,浙能电力,50730574000
x000800,一汽解放,50785140000
x603160,汇顶科技,50853140000
x600061,国投资本,50894642000
x002252,上海莱士,51229988000
x600183,生益科技,51451819000
x000039,中集集团,51552495000
x600674,川投能源,52297503000
x601991,大唐发电,52559058000
x002568,百润股份,52674293000
x601799,星宇股份,52883727000
x300003,乐普医疗,52946410000
x603233,大参林,52953141000
x603882,金域医学,54219534000
x600584,长电科技,54369505000
x300866,安克创新,54664459000
x000425,徐工机械,54835679000
x300144,宋城演艺,55013163000
x601607,上海医药,55108112000
x603369,今世缘,55273270000
x000938,紫光股份,55485550000
x601377,兴业证券,55582375000
x688012,中微公司,55978682000
x002032,苏 泊 尔,56654786000
x300529,健帆生物,56728758000
x601021,春秋航空,56820688000
x600383,金地集团,56883753000
x600426,华鲁恒升,56933091000
x002064,华峰化学,56992286000
x002044,美年健康,57187250000
x601865,福莱特,57367746000
x002202,金风科技,57503171000
x603806,福斯特,57562517000
x300888,稳健医疗,57772648000
x002414,高德红外,57784259000
x600143,金发科技,58086656000
x002602,世纪华通,58428047000
x688256,寒武纪-U,58802697000
x688009,中国通号,59197088000
x000703,恒逸石化,59605839000
x601669,中国电建,59972217000
x603486,科沃斯,60313744000
x300628,亿联网络,60389837000
x601698,中国卫通,60800000000
x002600,领益智造,61898258000
x002466,天齐锂业,62038174000
x002821,凯莱英,62492853000
x600188,兖州煤业,62569854000
x600845,宝信软件,62786546000
x002049,紫光国微,62817796000
x688126,沪硅产业-U,63569064000
x300677,英科医疗,63781139000
x300033,同花顺,63904512000
x601618,中国中冶,64035983000
x002236,大华股份,64225226000
x300142,沃森生物,64500858000
x600958,东方证券,64551443000
x601966,玲珑轮胎,65557747000
x601933,永辉超市,65662371000
x601018,宁波港,65916930000
x002024,苏宁易购,66101282000
x688169,石头科技,66224667000
x300408,三环集团,66952984000
x600150,中国船舶,67399501000
x300450,先导智能,67595528000
x600886,国投电力,67847606000
x600606,绿地控股,68141665000
x000301,东方盛虹,68171581000
x688561,奇安信-U,68389758000
x688396,华润微,68566022000
x600011,华能国际,70327458000
x002179,中航光电,70412520000
x603899,晨光文具,70428852000
x002371,北方华创,70495310000
x601600,中国铝业,70644093000
x002007,华兰生物,70675967000
x002601,龙蟒佰利,70749288000
x000768,中航西飞,70960373000
x603087,甘李药业,71467196000
x601808,中海油服,71669312000
x002050,三花智控,71760197000
x688363,华熙生物,71904000000
x601901,方正证券,72113208000
x600111,北方稀土,72189021000
x601898,中煤能源,72524889000
x002410,广联达,72628964000
x000963,华东医药,73072047000
x600763,通策医疗,74077459000
x688008,澜起科技,74614072000
x601877,正泰电器,76603558000
x600176,中国巨石,77050751000
x688180,君实生物-U,77198446000
x600010,包钢股份,77950406000
x000786,北新建材,78139738000
x000617,中油资本,78507311000
x601788,光大证券,79075008000
x000069,华侨城Ａ,79557401000
x000625,长安汽车,80288372000
x603986,兆易创新,80647402000
x600741,华域汽车,80867370000
x603799,华友钴业,81143303000
x002938,鹏鼎控股,82679880000
x600362,江西铜业,83486406000
x002841,视源股份,84278785000
x002001,新 和 成,84657295000
x300601,康泰生物,86305634000
x601727,上海电气,87011080000
x601916,浙商银行,88052405000
x002129,中环股份,88531126000
x600570,恒生电子,88758155000
x600115,东方航空,88776940000
x600760,中航沈飞,88924720000
x002241,歌尔股份,89097653000
x600918,中泰证券,92682723000
x300454,深信服,92693068000
x688185,康希诺-U,93051060000
x601989,中国重工,93260324000
x600919,江苏银行,94082394000
x000876,新 希 望,94139507000
x000596,古井贡酒,94349460000
x300896,爱美客,95594339000
x300274,阳光电源,95706346000
x601985,中国核电,95833526000
x603833,欧派家居,95998476000
x601009,南京银行,97768556000
x001979,招商蛇口,97772814000
x601360,三六零,98248744000
x300759,康龙化成,98281617000
x600547,山东黄金,99086464000
x002230,科大讯飞,99356786000
x600015,华夏银行,100000000000
x300413,芒果超媒,100000000000
x600926,杭州银行,101000000000
x600025,华能水电,101000000000
x601006,大秦铁路,102000000000
x600196,复星医药,102000000000
x601169,北京银行,102000000000
x601155,新城控股,103000000000
x002812,恩捷股份,103000000000
x600703,三安光电,103000000000
x603392,万泰生物,103000000000
x601881,中国银河,104000000000
x603195,公牛集团,104000000000
x600029,南方航空,105000000000
x601186,中国铁建,106000000000
x600588,用友网络,106000000000
x000157,中联重科,107000000000
x601238,广汽集团,108000000000
x300782,卓胜微,109000000000
x600600,青岛啤酒,109000000000
x300498,温氏股份,109000000000
x002271,东方雨虹,111000000000
x002736,国信证券,112000000000
x601100,恒立液压,112000000000
x600018,上港集团,112000000000
x601225,陕西煤业,113000000000
x300347,泰格医药,115000000000
x000166,申万宏源,115000000000
x600009,上海机场,115000000000
x601800,中国交建,115000000000
x600660,福耀玻璃,115000000000
x000776,广发证券,117000000000
x002311,海大集团,120000000000
x603993,洛阳钼业,120000000000
x601229,上海银行,121000000000
x600745,闻泰科技,122000000000
x600989,宝丰能源,128000000000
x300433,蓝思科技,128000000000
x600893,航发动力,130000000000
x002460,赣锋锂业,131000000000
x000100,TCL科技,132000000000
x601111,中国国航,133000000000
x000708,中信特钢,135000000000
x600050,中国联通,136000000000
x600406,国电南瑞,136000000000
x000063,中兴通讯,136000000000
x600438,通威股份,139000000000
x000895,双汇发展,140000000000
x688111,金山办公,142000000000
x601390,中国中铁,142000000000
x601211,国泰君安,144000000000
x300124,汇川技术,145000000000
x003816,中国广核,145000000000
x002027,分众传媒,147000000000
x601688,华泰证券,151000000000
x688036,传音控股,151000000000
x601336,新华保险,153000000000
x600837,海通证券,153000000000
x601919,中远海控,154000000000
x300014,亿纬锂能,156000000000
x000538,云南白药,157000000000
x000338,潍柴动力,157000000000
x000661,长春高新,158000000000
x600436,片仔癀,159000000000
x600999,招商证券,167000000000
x600048,保利地产,175000000000
x002607,中公教育,179000000000
x601766,中国中车,181000000000
x002493,荣盛石化,194000000000
x600019,宝钢股份,201000000000
x000725,京东方Ａ,209000000000
x601668,中国建筑,212000000000
x601818,光大银行,220000000000
x603501,韦尔股份,224000000000
x600016,民生银行,225000000000
x300059,东方财富,234000000000
x600104,上汽集团,234000000000
x002142,宁波银行,235000000000
x300015,爱尔眼科,235000000000
x601995,中金公司,235000000000
x600887,伊利股份,237000000000
x600346,恒力石化,238000000000
x002304,洋河股份,241000000000
x601066,中信建投,245000000000
x002475,立讯精密,252000000000
x601998,中信银行,259000000000
x601319,中国人保,264000000000
x601633,长城汽车,264000000000
x601138,工业富联,268000000000
x300122,智飞生物,270000000000
x600809,山西汾酒,273000000000
x600585,海螺水泥,273000000000
x601899,紫金矿业,276000000000
x601816,京沪高铁,276000000000
x600690,海尔智家,277000000000
x601012,隆基股份,298000000000
x600031,三一重工,306000000000
x603259,药明康德,310000000000
x600030,中信证券,310000000000
x600000,浦发银行,313000000000
x000568,泸州老窖,314000000000
x601328,交通银行,344000000000
x000651,格力电器,361000000000
x600309,万华化学,362000000000
x000002,万  科Ａ,362000000000
x601601,中国太保,371000000000
x601088,中国神华,372000000000
x002352,顺丰控股,391000000000
x002714,牧原股份,395000000000
x000001,平安银行,397000000000
x300999,金龙鱼,422000000000
x688981,中芯国际-U,434000000000
x300760,迈瑞医疗,439000000000
x600900,长江电力,466000000000
x600276,恒瑞医药,469000000000
x601166,兴业银行,482000000000
x002594,比亚迪,490000000000
x603288,海天味业,493000000000
x002415,海康威视,500000000000
x601658,邮储银行,508000000000
x600028,中国石化,516000000000
x601888,中国中免,599000000000
x000333,美的集团,601000000000
x300750,宁德时代,737000000000
x601857,中国石油,791000000000
x601628,中国人寿,878000000000
x601988,中国银行,957000000000
x000858,五 粮 液,1010000000000
x601288,农业银行,1170000000000
x600036,招商银行,1310000000000
x601318,中国平安,1460000000000
x601939,建设银行,1800000000000
x601398,工商银行,1910000000000
x600519,贵州茅台,2520000000000
x601206,海尔施,404
x603302,鑫广绿环,404
x603324,盛剑环境,404
x603759,海天股份,404
x605086,龙高股份,404
x605286,同力日升,404
x605289,罗曼股份,404
x605389,长龄液压,404
x688109,品茗股份,404
x688191,智洋创新,404
x688195,腾景科技,404
x688260,昀冢科技,404
x688329,艾隆科技,404
x688468,科美诊断,404
x688606,奥泰生物,404
x688609,九联科技,404
x688626,翔宇医疗,404
x688630,芯碁微装,404
x688633,星球石墨,404
x688636,智明达,404
x688659,元琛科技,404
x688661,和林微纳,404
x688662,富信科技,404
x688688,蚂蚁集团,404
x003040,楚天龙,404
x003041,真爱美家,404
x003042,中农联合,404
x300646,侨源气体,404
x300728,天常股份,404
x300955,嘉亨家化,404
x300956,英力股份,404
x300957,贝泰妮,404
x300958,建工修复,404
x300959,线上线下,404
x300960,通业科技,404
x300961,深水海纳,404
x300962,中金辐照,404
x300963,中洲特材,404
x300965,恒宇信通,404
x300966,共同药业,404
