Index,code1,上市公司简称,门类名称及代码,行业大类代码,行业大类名称,
3430,x300235,方直科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3431,x300245,天玑科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3432,x300248,新开普,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3433,x300249,依米康,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3434,x300250,初灵信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3435,x300253,卫宁健康,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3436,x300264,佳创视讯,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3437,x300271,华宇软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3438,x300275,梅安森,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3439,x300277,海联讯,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3440,x300287,飞利信,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3441,x300290,荣科科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3442,x300292,吴通控股,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3443,x300297,蓝盾股份,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3444,x300299,富春股份,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3445,x300300,海峡创新,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3446,x300302,同有科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3447,x300311,任子行,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3448,x300312,邦讯技术,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3449,x300324,旋极信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3450,x300330,华虹计通,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3451,x300333,兆日科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3452,x300339,润和软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3453,x300348,长亮科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3454,x300349,金卡智能,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3455,x300350,华鹏飞,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3456,x300352,北信源,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3457,x300359,全通教育,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3458,x300365,恒华科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3459,x300366,创意信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3460,x300369,绿盟科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3461,x300377,赢时胜,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3462,x300378,鼎捷软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3463,x300379,东方通,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3464,x300380,安硕信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3465,x300383,光环新网,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3466,x300386,飞天诚信,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3467,x300399,天利科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3468,x300419,浩丰科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3469,x300440,运达科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3470,x300448,浩云科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3471,x300451,创业慧康,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3472,x300454,深信服,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3473,x300465,高伟达,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3474,x300468,四方精创,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3475,x300469,信息发展,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3476,x300493,润欣科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3477,x300496,中科创达,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3478,x300508,维宏股份,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3479,x300513,恒实科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3480,x300518,盛讯达,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3481,x300520,科大国创,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3482,x300523,辰安科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3483,x300525,博思软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3484,x300532,今天国际,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3485,x300533,冰川网络,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3486,x300541,先进数通,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3487,x300542,新晨科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3488,x300550,和仁科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3489,x300552,万集科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3490,x300556,丝路视觉,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3491,x300559,佳发教育,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3492,x300560,中富通,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3493,x300561,汇金科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3494,x300578,会畅通讯,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3495,x300579,数字认证,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3496,x300588,熙菱信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3497,x300597,吉大通信,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3498,x300598,诚迈科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3499,x300603,立昂技术,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3500,x300605,恒锋信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3501,x300608,思特奇,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3502,x300609,汇纳科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3503,x300613,富瀚微,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3504,x300624,万兴科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3505,x300634,彩讯股份,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3506,x300645,正元智慧,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3507,x300659,中孚信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3508,x300663,科蓝软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3509,x300671,富满电子,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3510,x300674,宇信科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3511,x300678,中科信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3512,x300682,朗新科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3513,x300687,赛意信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3514,x300730,科创信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3515,x300738,奥飞数据,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3516,x300768,迪普科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3517,x300789,唐源电气,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3518,x300799,左江科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3519,x300810,中科海讯,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3520,x300830,金现代,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3521,x300845,捷安高科,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3522,x300846,首都在线,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3523,x300851,交大思诺,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3524,x300872,天阳科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3525,x300895,铜牛信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3526,x600289,*ST信通,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3527,x600406,国电南瑞,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3528,x600410,华胜天成,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3529,x600446,金证股份,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3530,x600476,湘邮科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3531,x600536,中国软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3532,x600556,天下秀,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3533,x600570,恒生电子,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3534,x600571,信雅达,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3535,x600588,用友网络,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3536,x600602,云赛智联,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3537,x600654,ST中安,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3538,x600701,*ST工新,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3539,x600718,东软集团,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3540,x600728,佳都科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3541,x600756,浪潮软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3542,x600767,ST运盛,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3543,x600797,浙大网新,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3544,x600845,宝信软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3545,x600850,华东电脑,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3546,x600892,*ST大晟,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3547,x603039,泛微网络,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3548,x603138,海量数据,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3549,x603189,网达软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3550,x603220,中贝通信,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3551,x603232,格尔软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3552,x603322,超讯通信,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3553,x603383,顶点软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3554,x603421,鼎信通讯,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3555,x603602,纵横通信,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3556,x603636,南威软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3557,x603869,新智认知,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3558,x603887,城地香江,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3559,x603918,金桥信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3560,x603927,中科软,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3561,x603990,麦迪科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3562,x688004,博汇科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3563,x688018,乐鑫科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3564,x688023,安恒信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3565,x688030,山石网科,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3566,x688039,当虹科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3567,x688051,佳华科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3568,x688058,宝兰德,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3569,x688060,云涌科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3570,x688066,航天宏图,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3571,x688078,龙软科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3572,x688088,虹软科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3573,x688095,福昕软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3574,x688099,晶晨股份,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3575,x688111,金山办公,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3576,x688118,普元信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3577,x688168,安博通,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3578,x688188,柏楚电子,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3579,x688228,开普云,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3580,x688229,博睿数据,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3581,x688256,寒武纪-U,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3582,x688258,卓易信息,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3583,x688318,财富趋势,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3584,x688365,光云科技,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3585,x688368,晶丰明源,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3586,x688369,致远互联,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3587,x688500,慧辰资讯,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3588,x688508,芯朋微,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3589,x688521,芯原股份-U,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3590,x688536,思瑞浦,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3591,x688555,泽达易盛,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3592,x688561,奇安信-U,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3593,x688568,中科星图,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3594,x688579,山大地纬,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3595,x688588,凌志软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3596,x688589,力合微,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3597,x688590,新致软件,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3598,x688699,明微电子,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3599,x688777,中控技术,信息传输、软件和信息技术服务业(I),65,软件和信息技术服务业,
3600,x000001,平安银行,金融业(J),66,货币金融服务,
3601,x002142,宁波银行,金融业(J),66,货币金融服务,
3602,x002807,江阴银行,金融业(J),66,货币金融服务,
3603,x002839,张家港行,金融业(J),66,货币金融服务,
3604,x002936,郑州银行,金融业(J),66,货币金融服务,
3605,x002948,青岛银行,金融业(J),66,货币金融服务,
3606,x002958,青农商行,金融业(J),66,货币金融服务,
3607,x002966,苏州银行,金融业(J),66,货币金融服务,
3608,x600000,浦发银行,金融业(J),66,货币金融服务,
3609,x600015,华夏银行,金融业(J),66,货币金融服务,
3610,x600016,民生银行,金融业(J),66,货币金融服务,
3611,x600036,招商银行,金融业(J),66,货币金融服务,
3612,x600139,西部资源,金融业(J),66,货币金融服务,
3613,x600901,江苏租赁,金融业(J),66,货币金融服务,
3614,x600908,无锡银行,金融业(J),66,货币金融服务,
3615,x600919,江苏银行,金融业(J),66,货币金融服务,
3616,x600926,杭州银行,金融业(J),66,货币金融服务,
3617,x600928,西安银行,金融业(J),66,货币金融服务,
3618,x601009,南京银行,金融业(J),66,货币金融服务,
3619,x601077,渝农商行,金融业(J),66,货币金融服务,
3620,x601128,常熟银行,金融业(J),66,货币金融服务,
3621,x601166,兴业银行,金融业(J),66,货币金融服务,
3622,x601169,北京银行,金融业(J),66,货币金融服务,
3623,x601187,厦门银行,金融业(J),66,货币金融服务,
3624,x601229,上海银行,金融业(J),66,货币金融服务,
3625,x601288,农业银行,金融业(J),66,货币金融服务,
3626,x601328,交通银行,金融业(J),66,货币金融服务,
3627,x601398,工商银行,金融业(J),66,货币金融服务,
3628,x601577,长沙银行,金融业(J),66,货币金融服务,
3629,x601658,邮储银行,金融业(J),66,货币金融服务,
3630,x601818,光大银行,金融业(J),66,货币金融服务,
3631,x601838,成都银行,金融业(J),66,货币金融服务,
3632,x601860,紫金银行,金融业(J),66,货币金融服务,
3633,x601916,浙商银行,金融业(J),66,货币金融服务,
3634,x601939,建设银行,金融业(J),66,货币金融服务,
3635,x601988,中国银行,金融业(J),66,货币金融服务,
3636,x601997,贵阳银行,金融业(J),66,货币金融服务,
3637,x601998,中信银行,金融业(J),66,货币金融服务,
3638,x603323,苏农银行,金融业(J),66,货币金融服务,
3639,x000166,申万宏源,金融业(J),67,资本市场服务,
3640,x000617,中油资本,金融业(J),67,资本市场服务,
3641,x000666,经纬纺机,金融业(J),67,资本市场服务,
3642,x000686,东北证券,金融业(J),67,资本市场服务,
3643,x000712,锦龙股份,金融业(J),67,资本市场服务,
3644,x000728,国元证券,金融业(J),67,资本市场服务,
3645,x000750,国海证券,金融业(J),67,资本市场服务,
3646,x000776,广发证券,金融业(J),67,资本市场服务,
3647,x000783,长江证券,金融业(J),67,资本市场服务,
3648,x002500,山西证券,金融业(J),67,资本市场服务,
3649,x002670,国盛金控,金融业(J),67,资本市场服务,
3650,x002673,西部证券,金融业(J),67,资本市场服务,
3651,x002736,国信证券,金融业(J),67,资本市场服务,
3652,x002797,第一创业,金融业(J),67,资本市场服务,
3653,x002926,华西证券,金融业(J),67,资本市场服务,
3654,x002939,长城证券,金融业(J),67,资本市场服务,
3655,x002945,华林证券,金融业(J),67,资本市场服务,
3656,x002961,瑞达期货,金融业(J),67,资本市场服务,
3657,x300059,东方财富,金融业(J),67,资本市场服务,
3658,x300309,吉艾科技,金融业(J),67,资本市场服务,
3659,x600030,中信证券,金融业(J),67,资本市场服务,
3660,x600061,国投资本,金融业(J),67,资本市场服务,
3661,x600095,湘财股份,金融业(J),67,资本市场服务,
3662,x600109,国金证券,金融业(J),67,资本市场服务,
3663,x600155,华创阳安,金融业(J),67,资本市场服务,
3664,x600369,西南证券,金融业(J),67,资本市场服务,
3665,x600621,华鑫股份,金融业(J),67,资本市场服务,
3666,x600695,绿庭投资,金融业(J),67,资本市场服务,
3667,x600783,鲁信创投,金融业(J),67,资本市场服务,
3668,x600837,海通证券,金融业(J),67,资本市场服务,
3669,x600864,哈投股份,金融业(J),67,资本市场服务,
3670,x600909,华安证券,金融业(J),67,资本市场服务,
3671,x600918,中泰证券,金融业(J),67,资本市场服务,
3672,x600958,东方证券,金融业(J),67,资本市场服务,
3673,x600999,招商证券,金融业(J),67,资本市场服务,
3674,x601066,中信建投,金融业(J),67,资本市场服务,
3675,x601099,太平洋,金融业(J),67,资本市场服务,
3676,x601108,财通证券,金融业(J),67,资本市场服务,
3677,x601162,天风证券,金融业(J),67,资本市场服务,
3678,x601198,东兴证券,金融业(J),67,资本市场服务,
3679,x601211,国泰君安,金融业(J),67,资本市场服务,
3680,x601236,红塔证券,金融业(J),67,资本市场服务,
3681,x601375,中原证券,金融业(J),67,资本市场服务,
3682,x601377,兴业证券,金融业(J),67,资本市场服务,
3683,x601456,国联证券,金融业(J),67,资本市场服务,
3684,x601555,东吴证券,金融业(J),67,资本市场服务,
3685,x601688,华泰证券,金融业(J),67,资本市场服务,
3686,x601696,中银证券,金融业(J),67,资本市场服务,
3687,x601788,光大证券,金融业(J),67,资本市场服务,
3688,x601878,浙商证券,金融业(J),67,资本市场服务,
3689,x601881,中国银河,金融业(J),67,资本市场服务,
3690,x601901,方正证券,金融业(J),67,资本市场服务,
3691,x601990,南京证券,金融业(J),67,资本市场服务,
3692,x601995,中金公司,金融业(J),67,资本市场服务,
3693,x603093,南华期货,金融业(J),67,资本市场服务,
3694,x000627,天茂集团,金融业(J),68,保险业,
3695,x600291,西水股份,金融业(J),68,保险业,
3696,x601318,中国平安,金融业(J),68,保险业,
3697,x601319,中国人保,金融业(J),68,保险业,
3698,x601336,新华保险,金融业(J),68,保险业,
3699,x601601,中国太保,金融业(J),68,保险业,
3700,x601628,中国人寿,金融业(J),68,保险业,
3701,x000046,泛海控股,金融业(J),69,其他金融业,
3702,x000416,民生控股,金融业(J),69,其他金融业,
3703,x000563,陕国投A,金融业(J),69,其他金融业,
3704,x000567,海德股份,金融业(J),69,其他金融业,
3705,x000958,东方能源,金融业(J),69,其他金融业,
3706,x000987,越秀金控,金融业(J),69,其他金融业,
3707,x002423,中粮资本,金融业(J),69,其他金融业,
3708,x002647,仁东控股,金融业(J),69,其他金融业,
3709,x300023,宝德股份,金融业(J),69,其他金融业,
3710,x300033,同花顺,金融业(J),69,其他金融业,
3711,x300803,指南针,金融业(J),69,其他金融业,
3712,x600053,九鼎投资,金融业(J),69,其他金融业,
3713,x600120,浙江东方,金融业(J),69,其他金融业,
3714,x600318,新力金融,金融业(J),69,其他金融业,
3715,x600390,五矿资本,金融业(J),69,其他金融业,
3716,x600517,国网英大,金融业(J),69,其他金融业,
3717,x600599,*ST熊猫,金融业(J),69,其他金融业,
3718,x600643,爱建集团,金融业(J),69,其他金融业,
3719,x600705,中航资本,金融业(J),69,其他金融业,
3720,x600816,*ST安信,金融业(J),69,其他金融业,
3721,x601519,大智慧,金融业(J),69,其他金融业,
3722,x000002,万科A,房地产业(K),70,房地产业,
3723,x000006,深振业A,房地产业(K),70,房地产业,
3724,x000007,全新好,房地产业(K),70,房地产业,
3725,x000011,深物业A,房地产业(K),70,房地产业,
3726,x000014,沙河股份,房地产业(K),70,房地产业,
3727,x000029,深深房A,房地产业(K),70,房地产业,
3728,x000031,大悦城,房地产业(K),70,房地产业,
3729,x000036,华联控股,房地产业(K),70,房地产业,
3730,x000042,中洲控股,房地产业(K),70,房地产业,
3731,x000069,华侨城A,房地产业(K),70,房地产业,
3732,x000402,金融街,房地产业(K),70,房地产业,
3733,x000502,绿景控股,房地产业(K),70,房地产业,
3734,x000514,渝开发,房地产业(K),70,房地产业,
3735,x000517,荣安地产,房地产业(K),70,房地产业,
3736,x000537,广宇发展,房地产业(K),70,房地产业,
3737,x000540,中天金融,房地产业(K),70,房地产业,
3738,x000558,莱茵体育,房地产业(K),70,房地产业,
3739,x000560,我爱我家,房地产业(K),70,房地产业,
3740,x000573,粤宏远A,房地产业(K),70,房地产业,
3741,x000608,阳光股份,房地产业(K),70,房地产业,
3742,x000615,奥园美谷,房地产业(K),70,房地产业,
3743,x000616,海航投资,房地产业(K),70,房地产业,
3744,x000620,新华联,房地产业(K),70,房地产业,
3745,x000631,顺发恒业,房地产业(K),70,房地产业,
3746,x000656,金科股份,房地产业(K),70,房地产业,
3747,x000667,美好置业,房地产业(K),70,房地产业,
3748,x000668,荣丰控股,房地产业(K),70,房地产业,
3749,x000671,阳光城,房地产业(K),70,房地产业,
3750,x000718,苏宁环球,房地产业(K),70,房地产业,
3751,x000720,新能泰山,房地产业(K),70,房地产业,
3752,x000732,泰禾集团,房地产业(K),70,房地产业,
3753,x000736,中交地产,房地产业(K),70,房地产业,
3754,x000797,中国武夷,房地产业(K),70,房地产业,
3755,x000838,财信发展,房地产业(K),70,房地产业,
3756,x000863,三湘印象,房地产业(K),70,房地产业,
3757,x000886,海南高速,房地产业(K),70,房地产业,
3758,x000897,津滨发展,房地产业(K),70,房地产业,
3759,x000909,数源科技,房地产业(K),70,房地产业,
3760,x000918,嘉凯城,房地产业(K),70,房地产业,
3761,x000926,福星股份,房地产业(K),70,房地产业,
3762,x000961,中南建设,房地产业(K),70,房地产业,
3763,x000965,天保基建,房地产业(K),70,房地产业,
3764,x001914,招商积余,房地产业(K),70,房地产业,
3765,x001979,招商蛇口,房地产业(K),70,房地产业,
3766,x002016,世荣兆业,房地产业(K),70,房地产业,
3767,x002077,*ST大港,房地产业(K),70,房地产业,
3768,x002133,广宇集团,房地产业(K),70,房地产业,
3769,x002146,荣盛发展,房地产业(K),70,房地产业,
3770,x002147,*ST新光,房地产业(K),70,房地产业,
3771,x002208,合肥城建,房地产业(K),70,房地产业,
3772,x002244,滨江集团,房地产业(K),70,房地产业,
3773,x002285,世联行,房地产业(K),70,房地产业,
3774,x002305,南国置业,房地产业(K),70,房地产业,
3775,x002314,南山控股,房地产业(K),70,房地产业,
3776,x002377,国创高新,房地产业(K),70,房地产业,
3777,x002968,新大正,房地产业(K),70,房地产业,
3778,x200168,*ST舜喆B,房地产业(K),70,房地产业,
3779,x600007,中国国贸,房地产业(K),70,房地产业,
3780,x600048,保利地产,房地产业(K),70,房地产业,
3781,x600064,南京高科,房地产业(K),70,房地产业,
3782,x600067,冠城大通,房地产业(K),70,房地产业,
3783,x600077,宋都股份,房地产业(K),70,房地产业,
3784,x600082,海泰发展,房地产业(K),70,房地产业,
3785,x600094,大名城,房地产业(K),70,房地产业,
3786,x600158,中体产业,房地产业(K),70,房地产业,
3787,x600159,大龙地产,房地产业(K),70,房地产业,
3788,x600162,香江控股,房地产业(K),70,房地产业,
3789,x600173,卧龙地产,房地产业(K),70,房地产业,
3790,x600185,格力地产,房地产业(K),70,房地产业,
3791,x600208,新湖中宝,房地产业(K),70,房地产业,
3792,x600215,*ST经开,房地产业(K),70,房地产业,
3793,x600223,鲁商发展,房地产业(K),70,房地产业,
3794,x600225,*ST松江,房地产业(K),70,房地产业,
3795,x600239,云南城投,房地产业(K),70,房地产业,
3796,x600246,万通发展,房地产业(K),70,房地产业,
3797,x600266,城建发展,房地产业(K),70,房地产业,
3798,x600322,天房发展,房地产业(K),70,房地产业,
3799,x600325,华发股份,房地产业(K),70,房地产业,
3800,x600340,华夏幸福,房地产业(K),70,房地产业,
3801,x600376,首开股份,房地产业(K),70,房地产业,
3802,x600383,金地集团,房地产业(K),70,房地产业,
3803,x600393,粤泰股份,房地产业(K),70,房地产业,
3804,x600466,蓝光发展,房地产业(K),70,房地产业,
3805,x600503,华丽家族,房地产业(K),70,房地产业,
3806,x600510,黑牡丹,房地产业(K),70,房地产业,
3807,x600515,海航基础,房地产业(K),70,房地产业,
3808,x600533,栖霞建设,房地产业(K),70,房地产业,
3809,x600555,*ST海创,房地产业(K),70,房地产业,
3810,x600565,迪马股份,房地产业(K),70,房地产业,
3811,x600604,市北高新,房地产业(K),70,房地产业,
3812,x600606,绿地控股,房地产业(K),70,房地产业,
3813,x600622,光大嘉宝,房地产业(K),70,房地产业,
3814,x600638,新黄浦,房地产业(K),70,房地产业,
3815,x600639,浦东金桥,房地产业(K),70,房地产业,
3816,x600641,万业企业,房地产业(K),70,房地产业,
3817,x600649,城投控股,房地产业(K),70,房地产业,
3818,x600657,信达地产,房地产业(K),70,房地产业,
3819,x600658,电子城,房地产业(K),70,房地产业,
3820,x600663,陆家嘴,房地产业(K),70,房地产业,
3821,x600665,天地源,房地产业(K),70,房地产业,
3822,x600675,中华企业,房地产业(K),70,房地产业,
3823,x600683,京投发展,房地产业(K),70,房地产业,
3824,x600684,珠江实业,房地产业(K),70,房地产业,
3825,x600692,亚通股份,房地产业(K),70,房地产业,
